emp_no,first_name,last_name,to_date
16130,Kerryn,Belinskaya,1999-01-01
16134,Annemarie,Chaudhuri,1999-01-01
16138,Leucio,Krzyzanowski,1999-01-01
16154,Monique,Docker,1999-01-01
16185,Marin,Winter,1999-01-01
16192,Leandro,Sigstam,1999-01-01
16201,Krassimir,Olano,1999-01-01
16227,Hitomi,Vural,1999-01-01
16229,Ronnie,Lanzelotte,1999-01-01
16230,Ung,Babu,1999-01-01
16233,Sushant,Baba,1999-01-01
16234,Jacopo,Basart,1999-01-01
16246,Makato,Masaki,1999-01-01
16252,Carrsten,Mattern,1999-01-01
16266,Mikhail,Sethi,1999-01-01
16272,Shuho,Zeleznik,1999-01-01
16274,Sadun,Navazio,1999-01-01
16324,Billie,Bazzichi,1999-01-01
16337,Hironoby,Schaad,1999-01-01
16341,Boutros,Fendler,1999-01-01
16355,Nikolaos,Luca,1999-01-01
16364,Yifei,Gini,1999-01-01
16365,Janalee,Mellouli,1999-01-01
16377,Duri,Stanger,1999-01-01
16380,Zhilian,Chleq,1999-01-01
16382,Chaoyi,Talmon,1999-01-01
16383,Lidong,Czap,1999-01-01
16388,Subhankar,Georgatos,1999-01-01
16397,Shimshon,Cusworth,1999-01-01
16398,Limsoon,Krzyzanowski,1999-01-01
16399,Apostol,Collette,1999-01-01
16404,Rafols,Rabehasaina,1999-01-01
16412,Moss,Tokunaga,1999-01-01
16425,Idoia,Beerel,1999-01-01
16438,Abdulla,Demeyer,1999-01-01
16446,Jouko,Chinin,1999-01-01
16447,Zhiguo,Savasere,1999-01-01
16448,Tsvetan,Zwicker,1999-01-01
16453,Goncalo,Basart,1999-01-01
16471,Bogdan,Birta,1999-01-01
16479,Jixiang,Eiter,1999-01-01
16486,Sanjay,Perin,1999-01-01
16487,Arunas,Yemenis,1999-01-01
16490,Muzhong,Thiria,1999-01-01
16491,Emdad,Radwan,1999-01-01
16504,Mong,Cromarty,1999-01-01
16510,Mototsugu,Vecchio,1999-01-01
16537,Weidon,Seiwald,1999-01-01
16539,Gretta,Fetvedt,1999-01-01
16546,Sangeeta,Lanphier,1999-01-01
16549,Olivera,Thibadeau,1999-01-01
16551,Sadegh,Ranon,1999-01-01
16556,Mostafa,Hiltgen,1999-01-01
16567,Hein,Senzako,1999-01-01
16570,Uta,Matzen,1999-01-01
16580,Masaru,Valiente,1999-01-01
16607,Vishwani,Honglei,1999-01-01
16619,Arvind,Boguraev,1999-01-01
16657,Yongdong,Heyers,1999-01-01
16658,Florian,Soicher,1999-01-01
16672,Georgi,Peris,1999-01-01
16674,Duke,Takanami,1999-01-01
16679,Domenick,Cummings,1999-01-01
16683,Hatem,Ghandeharizadeh,1999-01-01
16716,Ramachenga,Zumaque,1999-01-01
16719,Sasan,Benantar,1999-01-01
16723,Mohd,Randt,1999-01-01
16729,Kirk,Broomell,1999-01-01
16731,Domenico,Versino,1999-01-01
16759,Vojin,Masaki,1999-01-01
16799,Shigeichiro,Bamford,1999-01-01
16801,Gila,Strooper,1999-01-01
16803,Ziva,Rohrbach,1999-01-01
16806,Sreekrishna,Dayana,1999-01-01
16808,Kiyokazu,Katiyar,1999-01-01
16851,Leon,Stasinski,1999-01-01
16852,Yefim,Fontet,1999-01-01
16862,JiYoung,Eppinger,1999-01-01
16864,Candido,Gecsel,1999-01-01
16869,Yakkov,Huttel,1999-01-01
16871,Munir,Stiles,1999-01-01
16875,Nikolaos,Radhakrishnan,1999-01-01
16880,Honesty,Bresenham,1999-01-01
16897,Charlene,Ebeling,1999-01-01
16910,Kazunori,Botman,1999-01-01
16919,Tesuya,Yurov,1999-01-01
16921,Evgueni,Yeung,1999-01-01
16954,Akhilish,Apsitis,1999-01-01
16955,Sangeeta,Marrakchi,1999-01-01
16969,Sanjit,Braccini,1999-01-01
16986,Hirochika,Gecseg,1999-01-01
16988,Xiong,Peron,1999-01-01
16993,Hongzue,Dahlbom,1999-01-01
16999,Bezalel,Sadowsky,1999-01-01
17012,Valdiodio,Petereit,1999-01-01
17018,Berhard,Tasistro,1999-01-01
17024,Ewing,Siepmann,1999-01-01
17041,Nishit,Montemayor,1999-01-01
17046,Fay,Kornyak,1999-01-01
17048,Christoph,Murthy,1999-01-01
17055,Marin,Wixon,1999-01-01
17063,Anoosh,Thiran,1999-01-01
17066,Heping,Ruther,1999-01-01
17068,Bodh,Gopalakrishnan,1999-01-01
17072,Richara,Bala,1999-01-01
17076,Gudjon,Hitomi,1999-01-01
17078,Gill,Hinsberger,1999-01-01
17081,Weiru,Murtafg,1999-01-01
17089,Rafail,Erman,1999-01-01
17098,Xuedong,Gelosh,1999-01-01
17101,Sandeepan,Compeau,1999-01-01
17102,Radhika,Garnick,1999-01-01
17103,Takahiro,Feldmann,1999-01-01
17120,Yifei,Polupanov,1999-01-01
17125,Akhilish,Zweizig,1999-01-01
17126,Matk,Schapire,1999-01-01
17143,Ziyad,Munke,1999-01-01
17146,Aemilian,Barbanera,1999-01-01
17158,Danai,Vecchio,1999-01-01
17159,Quingbo,Mitchem,1999-01-01
17160,Shay,Montemayor,1999-01-01
17163,Yurii,Papsdorf,1999-01-01
17199,Vasilis,Guardalben,1999-01-01
17215,Junichi,Langford,1999-01-01
17220,Lorien,Panwar,1999-01-01
17222,Leen,Muchinsky,1999-01-01
17235,Ronnie,Rissanen,1999-01-01
17236,Matk,Merro,1999-01-01
17245,Neven,Milicia,1999-01-01
17260,Abdulah,Famili,1999-01-01
17277,Arnd,Hopewell,1999-01-01
17280,Xuejia,Merle,1999-01-01
17285,Mario,Weiland,1999-01-01
17294,Shrikanth,Pietrzykowski,1999-01-01
17326,Arumugam,Ramsay,1999-01-01
17327,Yongmin,Gihr,1999-01-01
17329,Shaunak,Tyugu,1999-01-01
17336,Shigenori,Chaudhuri,1999-01-01
17339,Fan,Mullainathan,1999-01-01
17340,Yurii,Brookman,1999-01-01
17352,Muneo,Katiyar,1999-01-01
17355,Mingzeng,Weisert,1999-01-01
17384,Youngkon,Nooteboom,1999-01-01
17387,Shir,Serra,1999-01-01
17396,Valeri,Henders,1999-01-01
17397,Kenroku,Hardjono,1999-01-01
17412,Leni,Vilarrasa,1999-01-01
17436,Chirstian,Munawer,1999-01-01
17448,Makato,Belinskaya,1999-01-01
17468,Abdelghani,Irland,1999-01-01
17470,Genevieve,Lichtner,1999-01-01
17472,Murthy,Verhoeff,1999-01-01
17487,Gully,Staudhammer,1999-01-01
17489,Karlis,Vigier,1999-01-01
17500,Jinya,Bratsberg,1999-01-01
17505,Gunilla,Moffat,1999-01-01
17512,Frederique,Hofmeyr,1999-01-01
17520,Shahab,Keohane,1999-01-01
17539,Cathie,Uhrik,1999-01-01
17544,Kien,Marletta,1999-01-01
17552,Pradeep,Neiman,1999-01-01
17556,Makato,Tsukuda,1999-01-01
17559,Annemarie,Papastamatiou,1999-01-01
17573,Berthier,Deverell,1999-01-01
17576,Behnaam,Krybus,1999-01-01
17582,Kauko,Spieker,1999-01-01
17584,Emdad,Coorg,1999-01-01
17586,Lein,Halevi,1999-01-01
17629,Mostafa,Winter,1999-01-01
17647,Vasilis,Swab,1999-01-01
17657,Thanasis,Zucker,1999-01-01
17674,Adib,Braccini,1999-01-01
17677,Mingdong,Ramalingam,1999-01-01
17683,Bernt,Henders,1999-01-01
17688,Faiza,Cincotta,1999-01-01
17696,Feiyu,Kusalik,1999-01-01
17699,Radhia,Heping,1999-01-01
17704,Vatsa,Broomell,1999-01-01
17705,Toshimo,Mellouli,1999-01-01
17711,Owen,Katiyar,1999-01-01
17716,Josyula,Vitiello,1999-01-01
17728,Tsuneo,Lienhardt,1999-01-01
17742,Tru,Cappelletti,1999-01-01
17745,Hatem,Schreiter,1999-01-01
17778,Chirstian,Matzov,1999-01-01
17791,Matt,Stifter,1999-01-01
17798,Guangming,Suessmith,1999-01-01
17807,Jianhua,Glowinski,1999-01-01
17815,Shuji,Wissmann,1999-01-01
17816,Toshimo,Kenevan,1999-01-01
17834,Zhilian,Fiutem,1999-01-01
17840,Tonny,Sherertz,1999-01-01
17841,Hilary,Ramaiah,1999-01-01
17849,Mandell,Varker,1999-01-01
17869,Xiaocheng,Prochazka,1999-01-01
17871,Ebbe,Hedayat,1999-01-01
17874,Rutger,Minakawa,1999-01-01
17891,Isaac,Luiz,1999-01-01
17900,Sakthirel,Belinskaya,1999-01-01
17907,Kotesh,Bernini,1999-01-01
17916,Sukumar,Morrin,1999-01-01
17925,Adamantios,Baezner,1999-01-01
17973,Sanjit,Beidas,1999-01-01
17986,Oguz,Angelopoulos,1999-01-01
17995,Oldrich,Vickson,1999-01-01
18006,Vidya,Hanabata,1999-01-01
18013,Jiong,Shanbhogue,1999-01-01
18016,Somnath,Kaminger,1999-01-01
18018,Sasan,Schrooten,1999-01-01
18020,Adhemar,Pelz,1999-01-01
18030,Jasminko,Brookner,1999-01-01
18065,Chriss,Wroclawski,1999-01-01
18075,Lein,Goodrum,1999-01-01
18080,Satyanarayana,Rosar,1999-01-01
18099,Kazuhiko,Fendler,1999-01-01
18108,Sanjai,Genin,1999-01-01
18123,Kristinn,Hitomi,1999-01-01
18130,Claudi,Cairo,1999-01-01
18134,Ult,Pesch,1999-01-01
18138,Moni,Baezner,1999-01-01
18155,Dayanand,Danlos,1999-01-01
18181,Gregory,Beerel,1999-01-01
18208,Demin,Irland,1999-01-01
18210,Mabo,Radhakrishnan,1999-01-01
18212,Constantino,Journel,1999-01-01
18223,Gully,Mitchem,1999-01-01
18237,Limsoon,Tramer,1999-01-01
18242,Shichao,Demian,1999-01-01
18251,Alair,Panangaden,1999-01-01
18261,Shridhar,Baak,1999-01-01
18274,Yefim,Karnin,1999-01-01
18297,Guther,Nastansky,1999-01-01
18310,Ioana,Dalton,1999-01-01
18316,Hongzue,Msuda,1999-01-01
18322,Tonia,Lueh,1999-01-01
18323,Oddvar,Tiemann,1999-01-01
18333,Munehiro,Plesums,1999-01-01
18375,Gian,Debuse,1999-01-01
18376,Wayne,Stranks,1999-01-01
18382,Remko,Mattern,1999-01-01
18393,Wuxu,Aseltine,1999-01-01
18401,Vidya,Itzfeldt,1999-01-01
18402,Bernice,Ritzmann,1999-01-01
18427,Kiyomitsu,Qiwen,1999-01-01
18438,Chiradeep,Iacovou,1999-01-01
18443,Florina,Swick,1999-01-01
18448,Rosine,Bazelow,1999-01-01
18450,Takahito,Hoppenstand,1999-01-01
18454,Eric,Anido,1999-01-01
18459,Shuzo,Kavanagh,1999-01-01
18468,Kirk,Cunliffe,1999-01-01
18478,Mitsuyuki,Stranks,1999-01-01
18503,Mechthild,Marletta,1999-01-01
18511,Pascal,Marzano,1999-01-01
18532,Joydip,Onuegbe,1999-01-01
18542,Tiina,Anido,1999-01-01
18547,Gladys,Sankaranarayanan,1999-01-01
18571,Xinglin,Flowers,1999-01-01
18573,Zongyan,Baca,1999-01-01
18580,Mabo,Bamford,1999-01-01
18581,Mitsuyuki,Ranai,1999-01-01
18663,Rafols,Sridhar,1999-01-01
18664,Itzchak,Akaboshi,1999-01-01
18666,Hitofumi,Baja,1999-01-01
18671,Shan,Nastansky,1999-01-01
18673,Ohad,Orlowski,1999-01-01
18679,Roded,Lambe,1999-01-01
18701,Mori,Ratnakar,1999-01-01
18706,Debaprosad,Schicker,1999-01-01
18725,Cullen,Marchegay,1999-01-01
18728,Tzvetan,Luft,1999-01-01
18770,Fei,Yurek,1999-01-01
18771,Domenick,Haraldson,1999-01-01
18775,Shay,Akazan,1999-01-01
18784,Pohua,Hempstead,1999-01-01
18786,Guozhong,Veevers,1999-01-01
18789,Reinhold,Domenig,1999-01-01
18790,Florina,Rahier,1999-01-01
18799,Kshitij,Lunn,1999-01-01
18806,Akhilish,Petereit,1999-01-01
18809,Laurentiu,Munoz,1999-01-01
18811,Cheong,Oxenboll,1999-01-01
18817,Kristin,Xiaoshan,1999-01-01
18833,Roded,Majewski,1999-01-01
18835,Uwe,Lieblein,1999-01-01
18866,Fumiyo,Hettesheimer,1999-01-01
18888,Sajjan,Stassinopoulos,1999-01-01
18890,Pasqua,Litecky,1999-01-01
18919,Remco,Stille,1999-01-01
18921,Maren,Radwan,1999-01-01
18927,Muneo,Msuda,1999-01-01
18933,Barun,Panienski,1999-01-01
18943,Anneli,Rando,1999-01-01
18946,Gio,Warwick,1999-01-01
18955,Ziya,Flexer,1999-01-01
18979,Girolamo,Fujisawa,1999-01-01
18980,Weiye,Kawashimo,1999-01-01
18986,Pintsang,Babu,1999-01-01
18989,Goh,Quittner,1999-01-01
18994,Leszek,Mitsuhashi,1999-01-01
19006,Martina,Hempstead,1999-01-01
19012,Gal,Panangaden,1999-01-01
19014,Jiafu,Danecki,1999-01-01
19027,Ferdinand,Nanard,1999-01-01
19029,Khosrow,Jiang,1999-01-01
19031,Rosella,Pollock,1999-01-01
19035,Fuqing,Bellone,1999-01-01
19036,Sampalli,Vesna,1999-01-01
19037,Lucien,Bernardeschi,1999-01-01
19042,Rosita,Levergood,1999-01-01
19048,Nikolaus,Radhakrishnan,1999-01-01
19049,Breannda,Picht,1999-01-01
19051,Marek,Cappello,1999-01-01
19076,Hein,Ferretti,1999-01-01
19089,Badri,Ellozy,1999-01-01
19109,Jenwei,Denis,1999-01-01
19114,Jayson,Pietracaprina,1999-01-01
19120,Giri,Qiwen,1999-01-01
19129,Bowen,Jiafu,1999-01-01
19134,Seongbin,Bakhtari,1999-01-01
19147,Chaitali,Bennis,1999-01-01
19151,Jeanne,Peral,1999-01-01
19154,Inderjeet,Denna,1999-01-01
19160,Tetsurou,Jervis,1999-01-01
19162,Chinho,Fadgyas,1999-01-01
19192,Yinlin,Schusler,1999-01-01
19201,Arto,Sommen,1999-01-01
19205,Moto,Sinitsyn,1999-01-01
19206,Wanqing,Pellegrinelli,1999-01-01
19209,Berhard,Encarnacion,1999-01-01
19244,Guenter,Vitiello,1999-01-01
19249,Saniya,Iivonen,1999-01-01
19256,Rosita,Riexinger,1999-01-01
19259,Anoosh,Pelc,1999-01-01
19268,Adit,Papastamatiou,1999-01-01
19294,IEEE,Schoegge,1999-01-01
19310,Bouchung,Guerreiro,1999-01-01
19318,Xianlong,Halevi,1999-01-01
19328,Yannik,Smeets,1999-01-01
19329,Alair,Marletta,1999-01-01
19332,Changho,Khamsi,1999-01-01
19333,Sanjeeva,Schrooten,1999-01-01
19335,Susanta,Khalid,1999-01-01
19353,Mayumi,Schaar,1999-01-01
19356,Masato,Prenel,1999-01-01
19381,Xiahua,Holburn,1999-01-01
19393,Boaz,Back,1999-01-01
19394,Charmane,Bahl,1999-01-01
19397,Arnd,Diderrich,1999-01-01
19406,Sakthirel,Lindenbaum,1999-01-01
19419,Palash,Bernardeschi,1999-01-01
19422,Florian,Budinsky,1999-01-01
19425,Xuejia,Pettey,1999-01-01
19453,Baoqiu,Buescher,1999-01-01
19454,Taisook,Hutter,1999-01-01
19467,Mitchel,Ecklund,1999-01-01
19487,Huiqun,Cannane,1999-01-01
19488,Maris,Perly,1999-01-01
19493,Caolyn,Tramer,1999-01-01
19501,Kokou,Baranowski,1999-01-01
19503,Jaana,Papsdorf,1999-01-01
19511,Jamaludin,Fujisaki,1999-01-01
19515,Keiichiro,Gurbaxani,1999-01-01
19518,Genta,Vieri,1999-01-01
19543,Chaitali,Perl,1999-01-01
19546,Kwan,Penz,1999-01-01
19565,Zito,Riesenhuber,1999-01-01
19580,Stein,Tagansky,1999-01-01
19583,Edwin,Veccia,1999-01-01
19586,Hirochika,Minakawa,1999-01-01
19602,Sandeepan,Olivero,1999-01-01
19612,Chenxi,Erdmenger,1999-01-01
19616,Niranjan,Uchoa,1999-01-01
19617,Mircea,Landherr,1999-01-01
19621,Radhakrishnan,Albarhamtoshy,1999-01-01
19624,Younwoo,Wolniewicz,1999-01-01
19629,Stepehn,Matzke,1999-01-01
19633,Tayeb,Nourani,1999-01-01
19634,Phuoc,Etalle,1999-01-01
19637,Dipayan,Papastamatiou,1999-01-01
19639,Sibyl,Terlouw,1999-01-01
19640,Tonny,Francisci,1999-01-01
19644,Jackson,Isaac,1999-01-01
19653,Gay,Crooks,1999-01-01
19661,Sangeeta,Speckmann,1999-01-01
19663,Sverrir,Navazio,1999-01-01
19665,Khalid,Zielinski,1999-01-01
19667,Munenori,Matzel,1999-01-01
19669,Shem,Honiden,1999-01-01
19674,Mart,Varley,1999-01-01
19675,Isamu,Herath,1999-01-01
19678,Xiping,Plotkin,1999-01-01
19708,Ortrud,Biros,1999-01-01
19709,Xiaopeng,Asmuth,1999-01-01
19712,Kristine,Litzler,1999-01-01
19720,Kwangyoen,Maksimenko,1999-01-01
19723,Xuejun,Magalhaes,1999-01-01
19724,Visit,Hasham,1999-01-01
19728,Candido,Ramsey,1999-01-01
19737,Harngdar,Cools,1999-01-01
19738,Giri,Sury,1999-01-01
19744,Aleksander,Skafidas,1999-01-01
19758,Rildo,Birdsall,1999-01-01
19766,Saeed,Munke,1999-01-01
19771,Aral,Katalagarianos,1999-01-01
19777,Halsur,Ferretti,1999-01-01
19791,Kankanahalli,Azulay,1999-01-01
19804,Tamiya,Benzmuller,1999-01-01
19814,Subhrajyoti,Rosaz,1999-01-01
19826,Fox,Christ,1999-01-01
19828,Dannz,Maliniak,1999-01-01
19839,Tadahiro,Hempstead,1999-01-01
19841,Adil,Straney,1999-01-01
19843,Mohamadou,Peir,1999-01-01
19849,Weicheng,Serre,1999-01-01
19874,Xuejia,Kuzuoka,1999-01-01
19882,Thanasis,Demri,1999-01-01
19901,Tsvetan,Stasinski,1999-01-01
19904,Mototsugu,Rosenbaum,1999-01-01
19933,Taizo,Bharadwaj,1999-01-01
19940,Reinhard,Einsfeld,1999-01-01
19943,Shimshon,Schoegge,1999-01-01
19946,Owen,Levasseur,1999-01-01
19950,Jaroslava,Kusakari,1999-01-01
19955,IEEE,Conry,1999-01-01
19975,Mabry,Geffroy,1999-01-01
19982,Khatoun,Baba,1999-01-01
19984,Zhonghui,Taubenfeld,1999-01-01
19996,Berni,Chinen,1999-01-01
20006,Geoff,Birnbaum,1999-01-01
20013,Jaewoo,Lanphier,1999-01-01
20022,Felicidad,Bellone,1999-01-01
20024,Martine,Kambil,1999-01-01
20037,Tse,VanScheik,1999-01-01
20039,Udo,Harbusch,1999-01-01
20042,Margareta,Munck,1999-01-01
20043,Chikara,Adachi,1999-01-01
20055,Hairong,Swiss,1999-01-01
20059,Pranay,Panwar,1999-01-01
20060,Chrisa,Attimonelli,1999-01-01
20063,Guttorm,Carrere,1999-01-01
20065,Mana,Onuegbe,1999-01-01
20068,Masali,Rouquie,1999-01-01
20069,Guenter,Huhdanpaa,1999-01-01
20075,Mikhail,Oberman,1999-01-01
20091,Janalee,Bach,1999-01-01
20117,Yoshimitsu,Hanabata,1999-01-01
20119,Josyula,Shigei,1999-01-01
20121,Oldrich,Bazelow,1999-01-01
20148,Ibibia,Polupanov,1999-01-01
20159,Isamu,Valiente,1999-01-01
20169,Gil,Zuberek,1999-01-01
20170,Emdad,Himler,1999-01-01
20171,Kazuhira,Murtha,1999-01-01
20181,Thodoros,Wegerle,1999-01-01
20186,Jianhua,Narahari,1999-01-01
20189,Mark,Nanard,1999-01-01
20218,Ioana,Gihr,1999-01-01
20222,Baziley,Rettelbach,1999-01-01
20245,Halsur,Fujisawa,1999-01-01
20251,Cristinel,Unno,1999-01-01
20259,Yannik,Bratten,1999-01-01
20265,Amalendu,Willoner,1999-01-01
20266,Ekawit,Kakkad,1999-01-01
20284,Monique,Parascandalo,1999-01-01
20305,Gou,Birnbaum,1999-01-01
20316,Kellie,Krybus,1999-01-01
20325,Katsuyuki,England,1999-01-01
20334,Miquel,Frijda,1999-01-01
20336,Magy,Wolniewicz,1999-01-01
20339,Masami,Jumpertz,1999-01-01
20346,Jeong,Antonakopoulos,1999-01-01
20358,Arve,Peir,1999-01-01
20367,Bernt,Takanami,1999-01-01
20368,Denis,Samarati,1999-01-01
20392,Terresa,Sidje,1999-01-01
20402,Szabolcs,Shrader,1999-01-01
20403,Rildo,Reinhard,1999-01-01
20407,Pranas,Genther,1999-01-01
20408,Debatosh,Smailagic,1999-01-01
20425,True,Schapiro,1999-01-01
20435,Oguz,Homond,1999-01-01
20436,Rasiah,Kavraki,1999-01-01
20450,Abdelwaheb,Binkley,1999-01-01
20454,Nidapan,Gunderson,1999-01-01
20456,Sigeru,Highland,1999-01-01
20489,Boguslaw,Garrabrants,1999-01-01
20490,Soenke,Douceur,1999-01-01
20494,Lucien,Pagter,1999-01-01
20498,Suvo,Gini,1999-01-01
20528,Dines,Bednarek,1999-01-01
20530,Nevio,Katiyar,1999-01-01
20534,Rosita,Kalloufi,1999-01-01
20545,Woody,Chaudhury,1999-01-01
20548,Edwin,Bugrara,1999-01-01
20550,Koichi,Kabayashi,1999-01-01
20558,Toong,Panangaden,1999-01-01
20585,Bernd,Butterworth,1999-01-01
20586,Akeel,Clouatre,1999-01-01
20602,Martins,Dratva,1999-01-01
20606,Marjo,Speer,1999-01-01
20621,Arumugam,Navazio,1999-01-01
20624,Xiong,Nanard,1999-01-01
20625,Uno,Cusworth,1999-01-01
20626,Hercules,Varman,1999-01-01
20631,Masaki,Heiserman,1999-01-01
20635,Fumino,Baja,1999-01-01
20636,Hsiangchu,Collavizza,1999-01-01
20651,Alexius,Vickson,1999-01-01
20666,Shushma,Linares,1999-01-01
20674,Maria,Avouris,1999-01-01
20693,Yefim,Flasterstein,1999-01-01
20708,Aemilian,Arlazarov,1999-01-01
20716,Nikolaos,Basart,1999-01-01
20728,Billie,Sessa,1999-01-01
20751,Nitsan,Zyda,1999-01-01
20755,Jungsoon,Szilard,1999-01-01
20757,Ingemar,Taubman,1999-01-01
20765,Steve,Viele,1999-01-01
20766,Chenyi,Conry,1999-01-01
20793,Pranav,Luft,1999-01-01
20794,Shaz,Rathonyi,1999-01-01
20813,Srinidhi,Sinicrope,1999-01-01
20820,Otilia,DeMori,1999-01-01
20828,Brewster,Sewelson,1999-01-01
20836,Jingling,Alameldin,1999-01-01
20857,Jinxi,Werthner,1999-01-01
20860,Szabolcs,Michaels,1999-01-01
20881,Duangkaew,Hainaut,1999-01-01
20903,Yagil,Kemmerer,1999-01-01
20923,Menkae,Miara,1999-01-01
20929,Along,Hebden,1999-01-01
20958,Ashish,Eiron,1999-01-01
20964,Clyde,Erez,1999-01-01
20965,Tadanori,Bahl,1999-01-01
20968,Nimmagadda,Rijsenbrij,1999-01-01
20974,Hisao,Yavatkar,1999-01-01
20979,Pradeep,Kumaresan,1999-01-01
20987,Domenick,Rabejac,1999-01-01
21007,Christfried,Junet,1999-01-01
21011,Demin,Zedlitz,1999-01-01
21019,Oksana,Brodie,1999-01-01
21037,Kensei,Casley,1999-01-01
21044,Mack,Rajala,1999-01-01
21054,Saeko,Sichman,1999-01-01
21078,Shaw,Bolotov,1999-01-01
21092,Chikara,Montresor,1999-01-01
21109,Lech,Chenoweth,1999-01-01
21110,Shaowei,Solares,1999-01-01
21127,Ziyad,Coorg,1999-01-01
21133,Carrsten,Brizzi,1999-01-01
21138,Niteen,Haraldson,1999-01-01
21143,Mayumi,Hennings,1999-01-01
21157,Jouko,Demos,1999-01-01
21161,Irena,Moffat,1999-01-01
21165,Mingdong,Pfau,1999-01-01
21171,Emdad,Bressoud,1999-01-01
21192,Sajjad,Krohm,1999-01-01
21206,Krisda,Walstra,1999-01-01
21210,Yechiam,Gelosh,1999-01-01
21214,Weiru,Angelov,1999-01-01
21229,Vasilis,Collavizza,1999-01-01
21239,Krister,Chinin,1999-01-01
21251,Fatemeh,Riexinger,1999-01-01
21255,Jaewon,Baba,1999-01-01
21275,Waiman,Suppi,1999-01-01
21288,Nechama,Wendorf,1999-01-01
21312,Mani,Bahi,1999-01-01
21321,Laurentiu,Raney,1999-01-01
21336,Satosi,Veccia,1999-01-01
21347,Francesca,Ghalwash,1999-01-01
21361,Shooichi,Lally,1999-01-01
21363,Katsuyuki,Theuretzbacher,1999-01-01
21373,Gonzalo,Awdeh,1999-01-01
21391,Zijian,Pagter,1999-01-01
21396,Shaw,Manderick,1999-01-01
21402,Guadalupe,Gecsei,1999-01-01
21409,Hongzhu,Yoshimura,1999-01-01
21413,Laurentiu,Sherertz,1999-01-01
21421,Avishai,Yoshizawa,1999-01-01
21432,Kerhong,Weisert,1999-01-01
21444,Caolyn,Cronan,1999-01-01
21454,Zsolt,Pocchiola,1999-01-01
21470,Kousuke,Botman,1999-01-01
21479,Jeane,Kuszyk,1999-01-01
21505,Etsuo,Delaune,1999-01-01
21507,Mansur,Benzmuller,1999-01-01
21512,Pohua,Gornas,1999-01-01
21518,Minghong,Slaats,1999-01-01
21523,Eldridge,Lores,1999-01-01
21527,DeForest,Yurov,1999-01-01
21542,Miomir,Sherertz,1999-01-01
21547,Fatemeh,Crooks,1999-01-01
21548,Maren,Gimbel,1999-01-01
21555,Uinam,Biron,1999-01-01
21566,Angel,Demos,1999-01-01
21580,Debatosh,Morton,1999-01-01
21583,Elliott,Fasbender,1999-01-01
21585,Shalesh,Gelosh,1999-01-01
21588,Licheng,Masamoto,1999-01-01
21609,Sibyl,Pappas,1999-01-01
21612,Martial,Bardell,1999-01-01
21615,Shirish,Morrey,1999-01-01
21636,Munir,Erde,1999-01-01
21639,Caolyn,Domenig,1999-01-01
21642,Shaz,Erman,1999-01-01
21643,Yuuichi,Maksimenko,1999-01-01
21646,Gila,Guardalben,1999-01-01
21648,Mayuko,Fandrianto,1999-01-01
21660,Kwan,Casperson,1999-01-01
21663,Eberhardt,Serra,1999-01-01
21666,Remzi,Kroon,1999-01-01
21674,Kannan,Naumovich,1999-01-01
21675,Vishu,Genin,1999-01-01
21677,Zhensheng,Kavvadias,1999-01-01
21683,Jiang,Velasco,1999-01-01
21686,Kinh,Jansch,1999-01-01
21692,Reinhard,Hitomi,1999-01-01
21693,Palash,Schurmann,1999-01-01
21697,Billur,Luke,1999-01-01
21704,Xiaobin,Chorvat,1999-01-01
21705,Aleksandar,Luon,1999-01-01
21708,Angel,Lichtner,1999-01-01
21713,Guther,Boreale,1999-01-01
21741,Muneo,Raoux,1999-01-01
21751,Uinam,Savasere,1999-01-01
21754,Kenroku,Jonsson,1999-01-01
21758,Susumu,Picht,1999-01-01
21767,Supot,Lieblein,1999-01-01
21783,Domenick,Qiwen,1999-01-01
21808,Arra,Bharadwaj,1999-01-01
21820,Sanjay,Khasidashvili,1999-01-01
21832,Suzette,Vecchio,1999-01-01
21835,Mang,Luck,1999-01-01
21844,Feipei,Birta,1999-01-01
21848,Atreyi,Zhang,1999-01-01
21851,Falguni,Budinsky,1999-01-01
21859,Padma,Swen,1999-01-01
21877,Brigham,Biran,1999-01-01
21894,Marke,Yemenis,1999-01-01
21897,Sampalli,Kavanagh,1999-01-01
21908,Fen,Parfitt,1999-01-01
21920,Naftali,Schneeberger,1999-01-01
21926,Boguslaw,Aloisi,1999-01-01
21980,Gen,Miyakawa,1999-01-01
21984,Martine,Lemarechal,1999-01-01
21987,Dipankar,Fontet,1999-01-01
21994,Lech,Babb,1999-01-01
22008,Karlis,Ferretti,1999-01-01
22012,DeForest,Armand,1999-01-01
22023,Mart,Vidya,1999-01-01
22024,Weidon,Flexer,1999-01-01
22030,Lokesh,Hockney,1999-01-01
22054,Ottavia,Benveniste,1999-01-01
22066,Nakhoon,Roison,1999-01-01
22072,Kasturi,Pettit,1999-01-01
22081,Constantine,Baar,1999-01-01
22095,Breannda,Schlumberger,1999-01-01
22100,Vishwani,Spataro,1999-01-01
22111,Rasiah,Felcyn,1999-01-01
22121,Saeed,Pfau,1999-01-01
22133,Annemarie,Bernardeschi,1999-01-01
22135,Guiseppe,Nyrup,1999-01-01
22136,Naftali,Thiran,1999-01-01
22140,Susanne,Reghbati,1999-01-01
22146,Volkmar,Suermann,1999-01-01
22150,Kristina,Zweizig,1999-01-01
